OrderID,OrderDate,Month,Region,Category,Channel,UnitPrice,Quantity,Revenue,DeliveryDays,Delayed,CustomerID,ChurnRisk
ORD102479,2025-02-19,2025-02,East,Sports,Online,75.83224394474792,4,303.33,3.3,0,6,Low
ORD102480,2025-08-26,2025-08,North,Beauty,Online,25.54641941683486,3,76.64,2.9,0,24,High
ORD102481,2025-11-11,2025-11,South,Beauty,Online,22.641134348609924,4,90.56,4.5,0,821,High
ORD102482,2025-03-07,2025-03,East,Electronics,In-Store,269.4240992674013,1,269.42,2.3,0,141,Low
ORD102483,2025-04-27,2025-04,North,Sports,Online,67.54129093454249,3,202.62,4.0,0,1,Low
ORD102484,2025-05-06,2025-05,South,Apparel,Online,43.92494627003669,5,219.62,5.0,0,191,Low
ORD102485,2025-05-12,2025-05,North,Home & Kitchen,In-Store,94.79266741187793,4,379.17,3.1,0,195,Low
ORD102486,2025-03-31,2025-03,North,Home & Kitchen,In-Store,107.03731856670736,2,214.07,5.8,1,72,Medium
ORD102487,2025-01-21,2025-01,South,Electronics,In-Store,159.26409618606374,3,477.79,4.3,0,896,Medium
ORD102488,2025-07-11,2025-07,West,Electronics,Online,250.66263340200163,4,1002.65,5.2,1,54,Medium
ORD102489,2025-05-11,2025-05,West,Electronics,Online,187.5977637403962,5,937.99,5.4,1,655,Low
ORD102490,2025-05-05,2025-05,West,Electronics,Online,227.01721503097312,5,1135.09,4.4,0,753,Medium
ORD102491,2025-04-07,2025-04,South,Electronics,Online,219.29309384803892,5,1096.47,5.5,1,580,Medium
ORD102492,2025-12-06,2025-12,North,Beauty,Online,29.189573024525124,4,116.76,3.7,0,119,High
ORD102493,2025-08-11,2025-08,South,Home & Kitchen,Online,66.65994161385785,2,133.32,5.4,1,653,Medium
ORD102494,2025-06-02,2025-06,North,Sports,Online,75.71129733068923,2,151.42,3.0,0,297,Medium
ORD102495,2025-03-16,2025-03,North,Sports,Online,57.9398645669634,3,173.82,3.1,0,368,Low
ORD102496,2025-10-20,2025-10,North,Sports,Online,79.26224295933214,3,237.79,3.7,0,226,Medium
ORD102497,2025-11-21,2025-11,South,Apparel,Online,42.67205059781446,5,213.36,2.8,0,706,Low
ORD102498,2025-01-12,2025-01,South,Beauty,Online,38.63398023826222,5,193.17,7.0,1,522,Low
ORD102499,2025-12-06,2025-12,North,Sports,Online,64.86758592403687,5,324.34,6.3,1,140,Low
ORD102500,2025-09-13,2025-09,East,Sports,In-Store,58.19625986411127,4,232.79,3.5,0,367,Low
ORD102501,2025-02-06,2025-02,South,Beauty,In-Store,35.784676506557915,1,35.78,5.3,1,714,Low
ORD102502,2025-10-02,2025-10,West,Home & Kitchen,Online,100.05265897779165,1,100.05,5.8,1,843,Low
ORD102503,2025-02-09,2025-02,North,Home & Kitchen,Online,83.03068425537099,2,166.06,2.1,0,845,Medium
ORD102504,2025-01-19,2025-01,South,Beauty,Online,29.93382899605427,4,119.74,6.3,1,122,Medium
ORD102505,2025-02-12,2025-02,North,Apparel,Online,49.688697566728145,2,99.38,3.2,0,772,High
ORD102506,2025-06-17,2025-06,South,Sports,Online,66.57686189724016,4,266.31,7.9,1,510,Medium
ORD102507,2025-08-15,2025-08,North,Electronics,In-Store,219.52379924162184,5,1097.62,2.8,0,665,Low
ORD102508,2025-05-29,2025-05,North,Electronics,Online,270.6800832801662,2,541.36,4.8,0,347,Medium
ORD102509,2025-02-14,2025-02,East,Home & Kitchen,Online,78.38440107421323,5,391.92,3.8,0,586,Medium
ORD102510,2025-03-14,2025-03,North,Electronics,In-Store,223.7617448039039,3,671.29,5.6,1,233,Low
ORD102511,2025-11-08,2025-11,North,Beauty,Online,33.71168270986976,5,168.56,3.1,0,469,High
ORD102512,2025-12-18,2025-12,West,Electronics,Online,305.97473089732233,1,305.97,5.9,1,203,High
ORD102513,2025-10-03,2025-10,North,Sports,Online,52.94881666259232,2,105.9,4.5,0,356,Low
ORD102514,2025-02-07,2025-02,East,Electronics,In-Store,189.72073118637482,5,948.6,3.8,0,367,Medium
ORD102515,2025-10-27,2025-10,South,Beauty,Online,24.714632596772635,5,123.57,5.5,1,779,Low
ORD102516,2025-09-10,2025-09,North,Apparel,In-Store,53.2174927507062,3,159.65,2.2,0,565,High
ORD102517,2025-07-12,2025-07,South,Electronics,In-Store,223.16057416243476,1,223.16,1.4,0,583,Medium
ORD102518,2025-02-22,2025-02,North,Electronics,Online,213.8453763714383,1,213.85,5.0,0,256,Low
ORD102519,2025-12-30,2025-12,East,Home & Kitchen,In-Store,67.42906095233664,3,202.29,2.7,0,391,Medium
ORD102520,2025-06-11,2025-06,North,Beauty,Online,39.7139059254701,5,198.57,5.1,1,426,Low
ORD102521,2025-01-17,2025-01,North,Beauty,Online,30.3066337396701,2,60.61,4.1,0,706,Low
ORD102522,2025-03-18,2025-03,South,Apparel,Online,50.64233931181936,5,253.21,6.6,1,167,Medium
ORD102523,2025-05-27,2025-05,West,Apparel,In-Store,35.04468171621464,3,105.13,4.8,0,49,Medium
ORD102524,2025-01-23,2025-01,East,Electronics,Online,170.62772136947476,1,170.63,1.0,0,455,Low
ORD102525,2025-04-29,2025-04,West,Home & Kitchen,Online,59.77185433318376,3,179.32,5.2,1,731,Medium
ORD102526,2025-06-20,2025-06,East,Home & Kitchen,In-Store,76.57138052694444,2,153.14,2.9,0,660,Low
ORD102527,2025-12-13,2025-12,East,Electronics,Online,226.82453673755438,2,453.65,5.4,1,729,Low
ORD102528,2025-02-01,2025-02,South,Home & Kitchen,In-Store,69.69637636915726,4,278.79,5.2,1,354,Medium
ORD102529,2025-07-30,2025-07,West,Beauty,In-Store,28.3432276234235,2,56.69,4.5,0,206,Low
ORD102530,2025-12-01,2025-12,South,Electronics,Online,154.96404523966052,5,774.82,4.9,0,594,Low
ORD102531,2025-10-22,2025-10,South,Electronics,In-Store,208.0676236502548,5,1040.34,3.4,0,34,High
ORD102532,2025-12-04,2025-12,East,Electronics,In-Store,172.3523855639505,4,689.41,2.8,0,806,Medium
ORD102533,2025-03-04,2025-03,South,Electronics,Online,173.77120966957898,1,173.77,3.0,0,642,Medium
ORD102534,2025-10-20,2025-10,North,Electronics,In-Store,154.69393902424048,5,773.47,2.3,0,454,Medium
ORD102535,2025-12-24,2025-12,South,Home & Kitchen,In-Store,94.99731169964598,3,284.99,2.7,0,180,High
ORD102536,2025-04-30,2025-04,South,Electronics,In-Store,297.41770120360513,4,1189.67,2.8,0,226,High
ORD102537,2025-07-02,2025-07,West,Sports,In-Store,68.1049135557906,1,68.1,3.9,0,896,Low
ORD102538,2025-07-13,2025-07,South,Beauty,Online,23.0202430904861,4,92.08,5.8,1,14,Low
ORD102539,2025-06-30,2025-06,West,Beauty,Online,41.78263843724259,2,83.57,4.5,0,9,Low
ORD102540,2025-04-16,2025-04,South,Home & Kitchen,Online,110.63276956908474,4,442.53,4.6,0,313,Low
ORD102541,2025-12-21,2025-12,East,Electronics,Online,226.10811849125324,2,452.22,2.9,0,207,Low
ORD102542,2025-12-16,2025-12,North,Electronics,In-Store,170.61185963456956,5,853.06,2.6,0,609,Medium
ORD102543,2025-05-19,2025-05,West,Electronics,In-Store,264.9938536856695,4,1059.98,2.8,0,38,Medium
ORD102544,2025-10-21,2025-10,South,Beauty,Online,41.19083229415218,3,123.57,5.1,1,707,High
ORD102545,2025-05-26,2025-05,North,Beauty,Online,37.35269168691254,3,112.06,1.9,0,704,Low
ORD102546,2025-10-18,2025-10,North,Apparel,In-Store,51.1623899189859,1,51.16,3.8,0,207,Low
ORD102547,2025-08-02,2025-08,North,Apparel,Online,50.74120492468893,2,101.48,3.0,0,521,Low
ORD102548,2025-06-21,2025-06,South,Home & Kitchen,In-Store,110.7634143955152,4,443.05,5.0,0,604,Low
ORD102549,2025-02-16,2025-02,East,Apparel,In-Store,33.80325910982273,5,169.02,4.4,0,763,Low
ORD102550,2025-08-27,2025-08,West,Beauty,Online,24.14067641140315,5,120.7,4.9,0,659,High
ORD102551,2025-04-28,2025-04,East,Electronics,Online,281.9449624899109,1,281.94,5.0,0,866,Low
ORD102552,2025-03-21,2025-03,South,Apparel,In-Store,36.071062030072405,2,72.14,2.0,0,105,Medium
ORD102553,2025-03-12,2025-03,South,Apparel,Online,43.57383933826443,4,174.3,4.6,0,549,Low
ORD102554,2025-12-25,2025-12,West,Electronics,In-Store,197.35088543243154,2,394.7,5.1,1,695,Low
ORD102555,2025-02-07,2025-02,West,Apparel,Online,39.16850856787238,2,78.34,5.1,1,209,High
ORD102556,2025-10-19,2025-10,North,Beauty,Online,21.54016097327696,2,43.08,5.9,1,197,High
ORD102557,2025-11-13,2025-11,West,Electronics,Online,241.20269458436087,5,1206.01,6.5,1,84,Low
ORD102558,2025-01-12,2025-01,South,Home & Kitchen,In-Store,78.4694131666738,5,392.35,4.9,0,887,High
ORD102559,2025-08-04,2025-08,West,Apparel,In-Store,48.875091698065845,1,48.88,3.5,0,779,Low
ORD102560,2025-07-30,2025-07,West,Electronics,In-Store,200.89426380061556,5,1004.47,2.6,0,109,Medium
ORD102561,2025-05-11,2025-05,East,Electronics,Online,298.9849716783564,3,896.95,3.4,0,221,Low
ORD102562,2025-09-01,2025-09,North,Electronics,In-Store,245.0674676051952,5,1225.34,2.5,0,412,Low
ORD102563,2025-05-30,2025-05,East,Electronics,Online,302.02588516596904,4,1208.1,3.3,0,804,Medium
ORD102564,2025-06-10,2025-06,North,Apparel,Online,42.525187559147746,4,170.1,2.6,0,743,Medium
ORD102565,2025-06-07,2025-06,East,Sports,In-Store,42.09616056854553,3,126.29,3.8,0,790,Medium
ORD102566,2025-10-20,2025-10,North,Sports,Online,74.81315372842249,4,299.25,5.7,1,745,Low
ORD102567,2025-08-20,2025-08,East,Beauty,In-Store,38.374955945773486,5,191.87,4.4,0,565,High
ORD102568,2025-05-19,2025-05,West,Apparel,Online,33.34915701181058,3,100.05,4.1,0,262,Low
ORD102569,2025-12-05,2025-12,North,Sports,Online,68.26550759541739,1,68.27,4.9,0,543,Low
ORD102570,2025-10-20,2025-10,South,Home & Kitchen,Online,93.01700055424674,1,93.02,5.6,1,445,Low
ORD102571,2025-12-07,2025-12,East,Electronics,In-Store,176.44301552532505,3,529.33,3.3,0,855,Low
ORD102572,2025-09-24,2025-09,South,Apparel,Online,48.90452341485631,3,146.71,5.1,1,404,Low
ORD102573,2025-05-23,2025-05,North,Home & Kitchen,In-Store,69.61913731807684,5,348.1,2.8,0,680,Medium
ORD102574,2025-10-10,2025-10,North,Sports,Online,42.69097153458968,1,42.69,4.5,0,156,Low
ORD102575,2025-05-01,2025-05,South,Apparel,In-Store,58.807699346847706,5,294.04,4.7,0,615,Medium
ORD102576,2025-04-09,2025-04,East,Electronics,Online,229.72105636887545,1,229.72,3.1,0,408,Low
ORD102577,2025-06-14,2025-06,East,Beauty,Online,37.41568111912493,3,112.25,3.1,0,392,Medium
ORD102578,2025-12-20,2025-12,North,Electronics,In-Store,265.3255269632827,3,795.98,3.4,0,679,Low
ORD102579,2025-07-27,2025-07,South,Beauty,In-Store,41.867810481305106,3,125.6,5.0,0,436,Low
ORD102580,2025-05-21,2025-05,South,Sports,Online,60.39404296385011,1,60.39,4.8,0,53,Medium
ORD102581,2025-06-18,2025-06,North,Sports,Online,59.957125483801455,4,239.83,2.3,0,350,High
ORD102582,2025-04-17,2025-04,East,Sports,Online,53.83373381614915,1,53.83,5.5,1,866,High
ORD102583,2025-08-29,2025-08,South,Electronics,In-Store,250.27267086409503,4,1001.09,5.7,1,851,Low
ORD102584,2025-05-08,2025-05,South,Home & Kitchen,In-Store,83.22230003109593,3,249.67,2.1,0,553,High
ORD102585,2025-07-22,2025-07,West,Sports,In-Store,72.60796712995008,5,363.04,5.4,1,574,Medium
ORD102586,2025-05-15,2025-05,South,Sports,In-Store,56.97349133453994,5,284.87,4.2,0,237,High
ORD102587,2025-04-28,2025-04,East,Electronics,In-Store,174.15009020783617,5,870.75,3.5,0,702,Low
ORD102588,2025-12-21,2025-12,North,Electronics,Online,286.8150596263959,3,860.45,5.1,1,539,Low
ORD102589,2025-05-07,2025-05,North,Apparel,Online,57.58347867188757,3,172.75,5.7,1,34,Low
ORD102590,2025-01-26,2025-01,North,Apparel,In-Store,42.55650589414594,4,170.23,4.2,0,854,Medium
ORD102591,2025-05-19,2025-05,East,Home & Kitchen,Online,94.65969618067194,4,378.64,4.3,0,767,Low
ORD102592,2025-07-14,2025-07,West,Sports,Online,62.68092206357569,4,250.72,2.8,0,74,Low
ORD102593,2025-02-04,2025-02,North,Sports,In-Store,73.9608280795062,3,221.88,1.0,0,376,Medium
ORD102594,2025-04-22,2025-04,North,Home & Kitchen,In-Store,77.8474126452127,3,233.54,4.1,0,668,High
ORD102595,2025-03-02,2025-03,South,Electronics,In-Store,236.48844225024934,1,236.49,6.1,1,663,Medium
ORD102596,2025-07-02,2025-07,East,Apparel,Online,33.32120727803954,1,33.32,3.0,0,151,Medium
ORD102597,2025-09-21,2025-09,East,Apparel,In-Store,37.00966442002456,5,185.05,3.0,0,36,Low
ORD102598,2025-12-20,2025-12,East,Electronics,Online,274.39190359736585,5,1371.96,3.3,0,886,High
ORD102599,2025-05-23,2025-05,West,Electronics,Online,212.7610842546231,4,851.04,3.8,0,804,Low
ORD102600,2025-11-12,2025-11,North,Apparel,In-Store,32.60582086323209,2,65.21,4.3,0,664,Low
ORD102601,2025-03-20,2025-03,East,Electronics,In-Store,179.8159879996398,1,179.82,3.6,0,594,Low
ORD102602,2025-10-12,2025-10,East,Home & Kitchen,In-Store,79.0494897967944,1,79.05,3.0,0,618,Low
ORD102603,2025-07-25,2025-07,South,Electronics,In-Store,264.5586184805828,4,1058.23,7.7,1,412,Medium
ORD102604,2025-10-04,2025-10,West,Electronics,In-Store,209.97669643831355,4,839.91,2.1,0,616,Medium
ORD102605,2025-10-03,2025-10,North,Electronics,Online,268.7586061743458,2,537.52,4.4,0,273,Low
ORD102606,2025-07-14,2025-07,East,Home & Kitchen,Online,104.05139288852467,1,104.05,2.7,0,76,Low
ORD102607,2025-04-04,2025-04,East,Home & Kitchen,In-Store,75.1036503955199,1,75.1,3.1,0,280,Low
ORD102608,2025-07-12,2025-07,West,Apparel,In-Store,56.7118304819144,4,226.85,4.0,0,265,Low
ORD102609,2025-10-29,2025-10,South,Electronics,Online,173.5396225532492,4,694.16,6.2,1,273,High
ORD102610,2025-12-21,2025-12,South,Beauty,Online,29.720954026504845,2,59.44,4.9,0,424,Medium
ORD102611,2025-12-05,2025-12,West,Home & Kitchen,Online,61.46349419176918,4,245.85,4.1,0,118,Low
ORD102612,2025-03-08,2025-03,East,Home & Kitchen,Online,58.941567372507436,5,294.71,3.7,0,367,Low
ORD102613,2025-08-07,2025-08,South,Home & Kitchen,In-Store,59.61353313918502,3,178.84,3.2,0,417,Medium
ORD102614,2025-02-08,2025-02,East,Sports,Online,46.39958513742873,2,92.8,4.8,0,170,Medium
ORD102615,2025-09-02,2025-09,North,Beauty,Online,38.550244391744364,1,38.55,4.0,0,408,High
ORD102616,2025-12-29,2025-12,East,Apparel,In-Store,48.625829394461235,4,194.5,3.8,0,607,Low
ORD102617,2025-01-20,2025-01,West,Home & Kitchen,Online,109.0537385155126,3,327.16,4.4,0,371,Low
ORD102618,2025-08-28,2025-08,South,Electronics,Online,236.85204640212706,2,473.7,5.0,0,3,Low
ORD102619,2025-12-12,2025-12,South,Home & Kitchen,Online,91.20783460938165,1,91.21,6.6,1,633,Medium
ORD102620,2025-11-06,2025-11,West,Apparel,Online,37.31124477592552,5,186.56,5.7,1,521,Low
ORD102621,2025-05-24,2025-05,East,Electronics,Online,237.24947717759107,5,1186.25,5.7,1,378,Medium
ORD102622,2025-02-07,2025-02,West,Beauty,Online,29.091353524869863,3,87.27,4.9,0,21,Low
ORD102623,2025-12-04,2025-12,South,Beauty,Online,40.56014218494777,2,81.12,6.8,1,81,Medium
ORD102624,2025-12-03,2025-12,West,Apparel,Online,60.91851829712644,4,243.67,4.0,0,72,Low
ORD102625,2025-07-31,2025-07,North,Beauty,Online,25.16847086254706,5,125.84,3.5,0,767,Medium
ORD102626,2025-12-24,2025-12,South,Apparel,Online,51.03412221405853,3,153.1,6.6,1,278,Low
ORD102627,2025-01-02,2025-01,South,Apparel,In-Store,51.6025377935858,1,51.6,5.5,1,383,Medium
ORD102628,2025-08-14,2025-08,East,Beauty,Online,32.81323666861837,1,32.81,3.7,0,626,Low
ORD102629,2025-01-15,2025-01,West,Apparel,Online,35.416385801847206,1,35.42,3.2,0,590,Medium
ORD102630,2025-12-08,2025-12,East,Apparel,In-Store,52.101482543487144,3,156.3,3.1,0,58,Medium
ORD102631,2025-09-06,2025-09,East,Home & Kitchen,Online,100.7487759557552,3,302.25,3.2,0,836,Low
ORD102632,2025-11-30,2025-11,South,Electronics,Online,207.16480921338203,3,621.49,7.3,1,239,Low
ORD102633,2025-07-25,2025-07,South,Apparel,In-Store,47.70837861124095,4,190.83,5.4,1,690,Low
ORD102634,2025-01-31,2025-01,South,Apparel,Online,35.16433031000225,1,35.16,4.3,0,749,Low
ORD102635,2025-01-10,2025-01,North,Home & Kitchen,Online,108.11856784327354,5,540.59,2.4,0,485,Medium
ORD102636,2025-05-03,2025-05,South,Electronics,In-Store,170.86882938853728,2,341.74,3.6,0,146,Low
ORD102637,2025-09-29,2025-09,West,Electronics,In-Store,186.09007442691004,3,558.27,3.1,0,490,Low
ORD102638,2025-02-25,2025-02,East,Sports,Online,54.53609598360146,2,109.07,3.8,0,220,Low
ORD102639,2025-11-08,2025-11,East,Electronics,Online,281.17169683403137,2,562.34,5.3,1,764,Low
ORD102640,2025-03-29,2025-03,South,Apparel,Online,53.570661495824176,5,267.85,4.0,0,679,Low
ORD102641,2025-07-01,2025-07,South,Sports,In-Store,42.2946063961303,1,42.29,7.2,1,741,Medium
ORD102642,2025-03-16,2025-03,North,Sports,Online,49.70958498069524,3,149.13,2.6,0,745,Low
ORD102643,2025-06-20,2025-06,South,Electronics,Online,269.5232815955529,3,808.57,3.5,0,161,High
ORD102644,2025-06-15,2025-06,South,Beauty,Online,29.48052431101706,3,88.44,7.2,1,28,Medium
ORD102645,2025-01-02,2025-01,North,Sports,In-Store,43.100968363624915,2,86.2,4.6,0,564,Low
ORD102646,2025-07-27,2025-07,North,Apparel,Online,61.86338166708078,2,123.73,3.5,0,552,High
ORD102647,2025-10-15,2025-10,East,Sports,Online,48.3517823435036,5,241.76,4.5,0,779,Medium
ORD102648,2025-12-08,2025-12,South,Sports,Online,63.43959888196675,2,126.88,5.7,1,574,Medium
ORD102649,2025-05-01,2025-05,South,Home & Kitchen,In-Store,69.90570146811123,3,209.72,4.7,0,723,Low
ORD102650,2025-11-18,2025-11,North,Home & Kitchen,Online,97.29828193262011,2,194.6,2.1,0,314,Medium
ORD102651,2025-11-17,2025-11,South,Sports,In-Store,74.62249615998608,4,298.49,1.5,0,113,Low
ORD102652,2025-12-27,2025-12,South,Beauty,Online,29.34162847402275,5,146.71,4.2,0,35,Low
ORD102653,2025-05-17,2025-05,South,Home & Kitchen,Online,92.87317880170578,5,464.37,7.4,1,392,Low
ORD102654,2025-11-07,2025-11,East,Sports,Online,80.18109055095239,1,80.18,6.2,1,2,Low
ORD102655,2025-07-26,2025-07,North,Sports,Online,76.22198297668946,1,76.22,3.4,0,466,Medium
ORD102656,2025-01-22,2025-01,West,Beauty,Online,29.712852070543207,2,59.43,3.4,0,361,Low
ORD102657,2025-04-09,2025-04,North,Beauty,In-Store,30.270997131829397,3,90.81,3.3,0,232,Low
ORD102658,2025-09-03,2025-09,South,Electronics,Online,290.5792542001612,1,290.58,5.7,1,532,Medium
ORD102659,2025-02-28,2025-02,North,Electronics,In-Store,159.2934112656568,5,796.47,3.7,0,611,Low
ORD102660,2025-06-08,2025-06,South,Home & Kitchen,Online,57.277448049574275,5,286.39,2.2,0,36,Low
ORD102661,2025-10-10,2025-10,North,Apparel,Online,37.98255325929819,3,113.95,7.5,1,429,Low
ORD102662,2025-02-24,2025-02,West,Home & Kitchen,Online,102.34681210237923,4,409.39,5.9,1,845,High
ORD102663,2025-07-01,2025-07,South,Sports,Online,48.43495387992243,3,145.3,5.0,0,268,Medium
ORD102664,2025-03-20,2025-03,East,Beauty,Online,26.990864983915404,4,107.96,3.1,0,703,Medium
ORD102665,2025-07-15,2025-07,North,Apparel,In-Store,51.315663739415534,5,256.58,4.2,0,303,Medium
ORD102666,2025-03-29,2025-03,North,Sports,In-Store,49.73819802257799,1,49.74,3.6,0,245,Medium
ORD102667,2025-12-19,2025-12,South,Electronics,In-Store,200.6799165515103,2,401.36,4.6,0,771,Medium
ORD102668,2025-01-28,2025-01,South,Home & Kitchen,In-Store,82.14711271889875,3,246.44,5.1,1,321,Medium
ORD102669,2025-12-18,2025-12,South,Electronics,Online,189.12882970026246,5,945.64,5.1,1,779,High
ORD102670,2025-10-17,2025-10,West,Home & Kitchen,Online,111.57516630276425,3,334.73,5.0,0,589,Medium
ORD102671,2025-11-09,2025-11,East,Home & Kitchen,Online,65.152976969991,2,130.31,4.9,0,731,Low
ORD102672,2025-11-07,2025-11,West,Sports,In-Store,77.69735840665062,1,77.7,4.2,0,733,Low
ORD102673,2025-03-10,2025-03,North,Home & Kitchen,Online,82.32559056392827,3,246.98,4.0,0,822,Low
ORD102674,2025-12-06,2025-12,East,Apparel,Online,35.56739591118593,2,71.13,5.7,1,499,Low
ORD102675,2025-08-05,2025-08,East,Electronics,In-Store,172.2468682030374,2,344.49,1.4,0,857,High
ORD102676,2025-12-18,2025-12,East,Electronics,Online,231.04559263183174,5,1155.23,3.0,0,54,Medium
ORD102677,2025-11-17,2025-11,West,Beauty,In-Store,28.42392360085341,3,85.27,3.8,0,443,Medium
ORD102678,2025-07-31,2025-07,East,Beauty,Online,25.926648281372866,1,25.93,3.1,0,357,Medium
ORD102679,2025-05-17,2025-05,West,Apparel,In-Store,61.70658282072109,1,61.71,3.3,0,87,High
ORD102680,2025-02-12,2025-02,East,Electronics,In-Store,225.36048005751138,2,450.72,4.8,0,786,Medium
ORD102681,2025-02-06,2025-02,North,Apparel,Online,60.75754591322831,1,60.76,3.5,0,720,Low
ORD102682,2025-05-23,2025-05,East,Home & Kitchen,Online,65.18398465962986,3,195.55,1.8,0,674,Low
ORD102683,2025-10-24,2025-10,South,Apparel,Online,37.27918111774538,3,111.84,4.7,0,570,Low
ORD102684,2025-07-04,2025-07,West,Electronics,Online,245.7882644051375,5,1228.94,4.6,0,542,Low
ORD102685,2025-06-25,2025-06,West,Apparel,Online,40.001082742429915,2,80.0,4.5,0,343,Low
ORD102686,2025-03-31,2025-03,North,Electronics,Online,182.48042976413407,2,364.96,4.4,0,615,Low
ORD102687,2025-07-26,2025-07,North,Apparel,Online,34.48258964051929,4,137.93,4.3,0,878,Low
ORD102688,2025-08-21,2025-08,North,Electronics,Online,165.7456832273032,4,662.98,3.5,0,226,Low
ORD102689,2025-12-25,2025-12,South,Home & Kitchen,Online,98.17742958315186,1,98.18,3.8,0,305,High
ORD102690,2025-09-24,2025-09,North,Home & Kitchen,In-Store,71.80113619670973,1,71.8,2.5,0,99,Low
ORD102691,2025-08-10,2025-08,East,Electronics,Online,304.67654960937574,1,304.68,3.3,0,816,Medium
ORD102692,2025-11-29,2025-11,East,Home & Kitchen,Online,66.25478313883099,4,265.02,3.7,0,477,Low
ORD102693,2025-06-05,2025-06,West,Apparel,Online,42.66506947575121,2,85.33,5.3,1,533,High
ORD102694,2025-12-08,2025-12,North,Sports,Online,57.746162018258005,5,288.73,4.2,0,240,Medium
ORD102695,2025-05-16,2025-05,South,Beauty,In-Store,31.503208647473425,3,94.51,5.5,1,33,High
ORD102696,2025-02-16,2025-02,North,Electronics,Online,288.0779238228358,5,1440.39,3.2,0,724,Low
ORD102697,2025-06-02,2025-06,West,Beauty,In-Store,38.530174409247934,2,77.06,5.6,1,774,Medium
ORD102698,2025-02-16,2025-02,North,Sports,In-Store,42.4181658962794,3,127.25,3.8,0,307,Low
ORD102699,2025-02-13,2025-02,North,Home & Kitchen,In-Store,78.91828374966269,1,78.92,3.1,0,686,Low
ORD102700,2025-11-18,2025-11,North,Apparel,In-Store,57.58000702777833,5,287.9,3.7,0,515,Medium
ORD102701,2025-10-18,2025-10,West,Apparel,In-Store,31.50623094654137,3,94.52,3.0,0,578,Low
ORD102702,2025-03-22,2025-03,North,Electronics,Online,236.18049412160957,1,236.18,1.2,0,156,Low
ORD102703,2025-11-02,2025-11,East,Beauty,Online,26.448988047997236,4,105.8,3.3,0,553,High
ORD102704,2025-01-26,2025-01,East,Home & Kitchen,In-Store,79.11503875755763,5,395.58,4.2,0,145,Low
ORD102705,2025-04-14,2025-04,East,Apparel,Online,44.73959804618245,4,178.96,4.1,0,197,Medium
ORD102706,2025-09-15,2025-09,North,Home & Kitchen,Online,77.9382486801808,5,389.69,3.5,0,321,Low
ORD102707,2025-04-21,2025-04,North,Electronics,Online,291.36031882053453,2,582.72,2.7,0,193,Low
ORD102708,2025-09-24,2025-09,South,Electronics,Online,236.6153957813083,3,709.85,2.9,0,818,Low
ORD102709,2025-11-16,2025-11,North,Home & Kitchen,Online,106.60981653436714,5,533.05,5.4,1,27,Low
ORD102710,2025-01-25,2025-01,East,Home & Kitchen,Online,96.69757480999564,4,386.79,3.8,0,813,Medium
ORD102711,2025-01-09,2025-01,South,Sports,Online,56.74704298090824,4,226.99,4.7,0,139,High
ORD102712,2025-12-10,2025-12,South,Home & Kitchen,Online,83.63956616674146,4,334.56,4.4,0,783,Low
ORD102713,2025-07-09,2025-07,North,Home & Kitchen,Online,77.83207813949633,4,311.33,5.2,1,303,Low
ORD102714,2025-07-04,2025-07,East,Sports,In-Store,76.8001196844135,1,76.8,4.4,0,829,Medium
ORD102715,2025-06-19,2025-06,North,Electronics,Online,182.89006304352841,2,365.78,2.5,0,487,Low
ORD102716,2025-06-08,2025-06,East,Home & Kitchen,In-Store,108.43908780664688,4,433.76,4.7,0,441,Low
ORD102717,2025-09-09,2025-09,North,Sports,Online,66.37782875858048,2,132.76,3.5,0,118,Low
ORD102718,2025-07-31,2025-07,West,Electronics,Online,248.21072491108492,4,992.84,3.8,0,390,Medium
ORD102719,2025-03-01,2025-03,East,Electronics,In-Store,233.58741563880358,3,700.76,2.9,0,502,Low
ORD102720,2025-08-17,2025-08,North,Electronics,In-Store,239.39245746491727,4,957.57,2.1,0,885,Low
ORD102721,2025-09-01,2025-09,North,Electronics,In-Store,256.82201412911536,2,513.64,1.4,0,237,High
ORD102722,2025-02-11,2025-02,South,Home & Kitchen,In-Store,92.68197428564815,2,185.36,5.4,1,75,High
ORD102723,2025-05-18,2025-05,North,Electronics,In-Store,186.97865168597448,4,747.91,2.7,0,229,Medium
ORD102724,2025-10-16,2025-10,North,Home & Kitchen,In-Store,88.61664900889213,1,88.62,3.7,0,219,Medium
ORD102725,2025-08-14,2025-08,West,Electronics,In-Store,208.61247186602014,2,417.22,4.1,0,853,High
ORD102726,2025-02-19,2025-02,East,Electronics,In-Store,252.10266709364333,5,1260.51,4.0,0,136,Medium
ORD102727,2025-01-15,2025-01,North,Apparel,Online,48.756789278439435,1,48.76,1.2,0,893,Medium
ORD102728,2025-08-01,2025-08,East,Electronics,Online,181.67070979172385,3,545.01,3.0,0,102,Low
ORD102729,2025-06-18,2025-06,North,Beauty,Online,36.42941226831975,1,36.43,4.4,0,730,Low
ORD102730,2025-12-17,2025-12,West,Apparel,Online,45.895923595603946,4,183.58,3.0,0,373,Medium
ORD102731,2025-07-10,2025-07,North,Electronics,In-Store,238.92199905206508,1,238.92,3.4,0,49,Medium
ORD102732,2025-12-06,2025-12,East,Electronics,Online,257.58700119842115,3,772.76,2.3,0,552,Low
